ZXR1500,467603.07229984156,0,0,13, United-States, <=50K
ZXR1966,301153.7546781969,0,0,40, United-States, <=50K
ZXR1967,304287.432895718,0,1977,45, United-States, >50K
ZXR1968,244048.51659541234,0,0,16, United-States, >50K
ZXR1969,537998.8976182701,0,0,40, United-States, >50K
ZXR1970,303896.5675668857,0,0,40, United-States, <=50K
ZXR1971,319783.25136033085,0,0,40, United-States, <=50K
ZXR1972,288569.91204715084,0,0,60, United-States, <=50K
ZXR1973,331642.49957854557,0,0,24, United-States, <=50K
ZXR1974,354864.5329697528,0,0,40, United-States, <=50K
ZXR1975,333605.09931096475,0,0,6, United-States, <=50K
ZXR1976,520436.7536050305,0,0,30, United-States, <=50K
ZXR1977,211600.53098604025,0,0,40, United-States, <=50K
ZXR1978,311705.8403067251,0,0,35, United-States, <=50K
ZXR1979,389980.15751317353,0,0,45, Portugal, <=50K
ZXR1980,283407.62297540955,0,0,20, United-States, <=50K
ZXR1981,320635.0312338184,0,0,20, United-States, <=50K
ZXR1982,314978.7160258149,0,0,40, United-States, <=50K
ZXR1983,642718.215275833,594,0,40, United-States, <=50K
ZXR1984,382992.0986338287,0,0,20, United-States, <=50K
ZXR1985,337417.3038896817,0,0,35, United-States, <=50K
ZXR1986,306772.9722578074,0,0,45, United-States, <=50K
ZXR1987,438431.85799674917,0,0,40, United-States, <=50K
ZXR1988,294411.9782702497,15024,0,60, United-States, >50K
ZXR1989,372229.7767769437,0,0,35, United-States, <=50K
ZXR1990,293066.2614642518,0,0,40, United-States, <=50K
ZXR1991,284614.1783419929,0,0,60, United-States, <=50K
ZXR1992,373792.21805188083,0,0,25, United-States, <=50K
ZXR1993,266749.96447166946,0,0,20, United-States, <=50K
ZXR1994,327663.5291543659,0,0,36, United-States, <=50K
ZXR1995,366173.7206908609,0,0,40, United-States, <=50K
ZXR1996,367847.3255685064,0,0,40, El-Salvador, <=50K
ZXR1997,437662.2057628934,0,0,35, United-States, <=50K
ZXR1998,441298.2732288443,0,0,20, United-States, <=50K
ZXR1999,315223.1268362683,0,0,40, Poland, <=50K
ZXR2000,384629.0930115076,0,0,40, United-States, <=50K
ZXR2001,363595.4642866737,0,0,40, United-States, <=50K
ZXR2002,439262.41653384373,0,0,42, France, <=50K
ZXR2003,432897.08584677166,0,0,40, United-States, <=50K
ZXR2004,357545.10132624314,0,0,40, United-States, <=50K
ZXR2005,325190.2258526548,0,0,8, United-States, <=50K
ZXR2006,506440.73210083635,0,0,40, United-States, <=50K
ZXR2007,285304.93860981974,0,0,40, United-States, <=50K
ZXR2008,329988.8681012923,0,0,40, United-States, <=50K
ZXR2009,277353.2125174751,0,1380,42, United-States, <=50K
ZXR2010,204557.7909877258,0,0,30, United-States, <=50K
ZXR2011,521396.59399644466,0,0,45, United-States, <=50K
ZXR2012,374415.1443383871,0,0,50, United-States, >50K
ZXR2013,333174.28856731567,0,0,45, United-States, <=50K
ZXR2014,484559.0340551964,0,0,38, United-States, <=50K
ZXR2015,364912.2211263835,0,0,20, United-States, <=50K
ZXR2016,423774.1939242387,0,0,24, United-States, <=50K
ZXR2017,429377.8621403532,0,0,35, United-States, <=50K
ZXR2018,372340.2024788273,0,0,50, United-States, >50K
ZXR2019,419124.0441968506,15024,0,80, United-States, >50K
ZXR2020,300179.9131416194,7688,0,50, United-States, >50K
ZXR2021,303287.06385814236,0,0,50, United-States, <=50K
ZXR2022,143471.37347701372,0,0,45, United-States, >50K
ZXR2023,405916.9684115609,0,0,58, United-States, >50K
ZXR2024,523782.0018070739,0,0,40, United-States, <=50K
ZXR2025,330721.2239081383,0,0,40, United-States, >50K
ZXR2026,215991.59134963522,0,0,9, United-States, <=50K
ZXR2027,408618.24058386555,0,0,50, United-States, <=50K
ZXR2028,364162.3515785884,0,0,40, United-States, <=50K
ZXR2029,175477.1479984235,0,0,46, Puerto-Rico, <=50K
ZXR2030,499912.4065177018,0,0,40, United-States, <=50K
ZXR2031,266222.20127724373,0,0,40, United-States, <=50K
ZXR2032,401637.60282016,0,0,50, United-States, >50K
ZXR2033,317439.75985777227,20051,0,48, United-States, >50K
ZXR2034,374157.6751461077,0,0,50, United-States, <=50K
ZXR2035,244030.4568197138,0,0,30, United-States, <=50K
ZXR2036,309926.0616262513,0,0,40, United-States, <=50K
ZXR2037,238796.0464770232,0,0,45, United-States, <=50K
ZXR2038,343160.0924857883,0,0,40, United-States, <=50K
ZXR2039,345097.6643736082,0,0,40, United-States, <=50K
ZXR2040,439637.8837802464,0,0,40, United-States, <=50K
ZXR2041,238475.11167239587,0,0,40, United-States, <=50K
ZXR2042,354176.8001167462,0,0,40, United-States, <=50K
ZXR2043,296714.3592859268,0,0,50, United-States, <=50K
ZXR2044,238972.09687721668,0,0,45, United-States, <=50K
ZXR2045,532336.4166248947,0,0,8, United-States, <=50K
ZXR2046,200602.5992528685,0,0,40, United-States, <=50K
ZXR2047,260632.69224817416,0,0,36, United-States, <=50K
ZXR2048,382154.5876394746,0,0,40, United-States, <=50K
ZXR2049,357819.4200284686,0,0,50, United-States, <=50K
ZXR2050,373591.88423983695,0,0,40, United-States, <=50K
ZXR2051,500123.75276512303,0,0,40, United-States, <=50K
ZXR2052,384447.87585700094,0,0,40, United-States, <=50K
ZXR2053,363074.2005616798,0,0,40, United-States, >50K
ZXR2054,278323.3265281778,0,0,40, United-States, <=50K
ZXR2055,291842.73320108035,0,0,40, United-States, <=50K
ZXR2056,347512.45850585884,0,0,20, ?, <=50K
ZXR2057,473876.99207070406,0,0,32, United-States, <=50K
ZXR2058,409967.4467948648,0,0,40, Mexico, <=50K
ZXR2059,283149.33408414386,0,0,55, United-States, <=50K
ZXR2060,244750.07197979756,0,0,35, United-States, >50K
ZXR2061,430388.3964197637,0,0,50, United-States, >50K
ZXR2062,396373.6023894295,0,0,40, United-States, <=50K
ZXR2063,377041.0249872304,0,0,60, United-States, >50K
ZXR2064,283429.51301850914,0,0,48, United-States, <=50K
ZXR2065,339310.2812812365,5013,0,45, United-States, <=50K
ZXR2066,480096.61562734377,0,0,40, Mexico, <=50K
ZXR2067,385806.70784116595,0,0,35, United-States, <=50K
ZXR2068,347631.74071742507,0,0,42, United-States, <=50K
ZXR2069,423648.7227159017,0,0,40, United-States, <=50K
ZXR2070,323881.0607558368,0,0,40, United-States, <=50K
ZXR2071,453975.2137735972,0,0,12, United-States, <=50K
ZXR2072,205733.114129429,0,1977,40, United-States, >50K
ZXR2073,324028.7706274914,0,0,70, United-States, <=50K
ZXR2074,386032.1005320598,0,0,40, United-States, >50K
ZXR2075,322823.2484913983,0,0,25, United-States, <=50K
ZXR2076,380755.30341517343,0,0,35, United-States, <=50K
ZXR2077,295630.26554781495,0,0,40, United-States, <=50K
ZXR2078,384186.2602066981,0,0,45, United-States, <=50K
ZXR2079,458570.5609137947,0,0,30, United-States, >50K
ZXR2080,401431.7827813844,0,0,40, United-States, >50K
ZXR2081,417167.02310762054,0,0,40, United-States, <=50K
ZXR2082,379506.4521742383,0,0,40, United-States, <=50K
ZXR2083,350668.6010070133,0,0,40, United-States, <=50K
ZXR2084,404602.6778609827,0,0,24, United-States, <=50K
ZXR2085,266557.6923336704,0,0,60, United-States, <=50K
ZXR2086,311554.91936052206,0,0,40, United-States, <=50K
ZXR2087,242992.18951953773,0,1887,47, United-States, >50K
ZXR2088,401571.8692564653,0,0,80, United-States, <=50K
ZXR2089,315679.8295457498,0,0,40, United-States, <=50K
ZXR2090,405144.6425240191,0,0,40, United-States, <=50K
ZXR2091,454512.62024007016,0,0,48, United-States, >50K
ZXR2092,229639.32269837777,7688,0,40, Canada, >50K
ZXR2093,363521.1979043037,0,0,40, United-States, <=50K
ZXR2094,342796.94983496063,0,0,40, United-States, <=50K
ZXR2095,405704.0444769466,0,0,25, United-States, <=50K
ZXR2096,304131.766191784,0,1902,50, United-States, >50K
ZXR2097,456820.20794925373,2174,0,40, United-States, <=50K
ZXR2098,471490.0987207922,0,0,45, United-States, <=50K
ZXR2099,381200.6259149131,0,0,40, United-States, <=50K
ZXR2100,435029.7859482565,0,0,28, United-States, <=50K
ZXR2101,306940.4312507777,0,0,40, United-States, <=50K
ZXR2102,391050.97709945345,0,0,40, United-States, <=50K
ZXR2103,399172.6500859173,0,0,40, United-States, <=50K
ZXR2104,328360.4829144967,0,0,37, United-States, <=50K
ZXR2105,626147.703665257,0,0,40, United-States, >50K
ZXR2106,192227.6653221525,0,0,40, United-States, <=50K
ZXR2107,368559.3510543956,0,0,40, United-States, <=50K
ZXR2108,449024.14894596185,0,0,21, United-States, <=50K
ZXR2109,404987.14972712926,6849,0,60, United-States, <=50K
ZXR2110,380482.71733312396,0,0,40, United-States, <=50K
ZXR2111,448515.6591889714,0,0,50, United-States, <=50K
ZXR2112,252634.65359504672,1055,0,40, United-States, <=50K
ZXR2113,333593.51237620786,0,0,20, United-States, <=50K
ZXR2114,427535.0205104131,0,0,60, United-States, <=50K
ZXR2115,451815.6099793905,0,0,45, United-States, <=50K
ZXR2116,252487.00352441953,0,0,32, United-States, <=50K
ZXR2117,257649.83308534694,0,0,55, United-States, <=50K
ZXR2118,365028.9473134659,15024,0,45, United-States, >50K
ZXR2119,166375.06468252983,0,0,20, United-States, <=50K
ZXR2120,383893.00027031533,0,0,20, United-States, <=50K
ZXR2121,262855.02152024605,0,0,24, United-States, <=50K
ZXR2122,435033.18543031206,0,0,55, United-States, <=50K
ZXR2123,377176.1109514715,0,0,40, El-Salvador, <=50K
ZXR2124,243098.19663080957,0,0,60, United-States, <=50K
ZXR2125,303298.53510565055,0,0,45, United-States, >50K
ZXR2126,286246.1535484353,0,0,64, United-States, <=50K
ZXR2127,141602.21316141676,0,0,40, United-States, >50K
ZXR2128,377677.2334574018,0,0,26, United-States, >50K
ZXR2129,306318.50108180486,0,0,40, United-States, <=50K
ZXR2130,382412.65414767346,0,0,40, United-States, <=50K
ZXR2131,313728.5540807808,15024,0,60, United-States, >50K
ZXR2132,309702.5506222155,0,0,40, United-States, >50K
ZXR2133,318768.19684915326,0,0,60, United-States, <=50K
ZXR2134,467227.0867288448,0,0,14, United-States, <=50K
ZXR2135,420477.122406711,0,0,40, United-States, <=50K
ZXR2136,245014.50515100913,15024,0,60, United-States, >50K
ZXR2137,313186.78424860607,0,0,50, Cuba, <=50K
ZXR2138,310056.2533183544,0,0,60, United-States, >50K
ZXR2139,459313.0666832199,0,0,55, United-States, <=50K
ZXR2140,389915.08053984994,0,0,40, United-States, <=50K
ZXR2141,324623.8184875414,0,0,40, United-States, <=50K
ZXR2142,283776.35813917674,5178,0,50, United-States, >50K
ZXR2143,498957.82935619657,0,0,45, United-States, <=50K
ZXR2144,164473.09326402884,0,0,40, United-States, >50K
ZXR2145,291407.15666332515,0,0,40, United-States, <=50K
ZXR2146,318275.40442192316,0,0,15, United-States, <=50K
ZXR2147,351049.2927803354,0,0,50, United-States, <=50K
ZXR2148,384996.3810095757,0,0,40, United-States, >50K
ZXR2149,183871.20494450445,0,0,20, United-States, <=50K
ZXR2150,361878.4623461247,4101,0,50, United-States, <=50K
ZXR2151,469920.4787007987,0,0,40, Taiwan, >50K
ZXR2152,370157.6815471795,0,0,45, United-States, <=50K
ZXR2153,511866.7089906167,0,0,32, United-States, <=50K
ZXR2154,334442.65284862835,0,0,40, Philippines, <=50K
ZXR2155,371725.1014380143,1111,0,15, United-States, <=50K
ZXR2156,330371.22446700354,0,0,45, United-States, <=50K
ZXR2157,306314.32193266967,0,0,35, United-States, <=50K
ZXR2158,339869.0663951924,0,0,40, United-States, >50K
ZXR2159,378988.3741183878,0,0,40, United-States, >50K
ZXR2160,344476.5901579391,0,0,60, United-States, <=50K
ZXR2161,226651.57386017678,0,0,40, United-States, <=50K
ZXR2162,399020.3681386305,0,0,38, United-States, <=50K
ZXR2163,393294.19016055064,0,0,25, United-States, <=50K
ZXR2164,410743.59171947284,8614,0,40, United-States, >50K
ZXR2165,334805.09971522883,3411,0,40, United-States, <=50K
ZXR2166,361834.5958497036,0,0,40, United-States, >50K
ZXR2167,363527.99444803596,0,1762,40, South, <=50K
ZXR2168,338309.01854673657,0,1721,40, United-States, <=50K
ZXR2169,412419.5649307596,0,0,40, United-States, <=50K
ZXR2170,272862.860950402,0,0,20, United-States, <=50K
ZXR2171,358862.1591136373,0,0,10, United-States, <=50K
ZXR2172,345733.64028787875,0,0,40, United-States, >50K
ZXR2173,316788.0976918712,0,0,50, United-States, >50K
ZXR2174,469066.4632962915,2597,0,40, United-States, <=50K
ZXR2175,180628.861173716,0,0,16, United-States, <=50K
ZXR2176,286713.14770740375,0,0,40, Mexico, <=50K
ZXR2177,444857.3368205311,0,0,45, United-States, <=50K
ZXR2178,347575.46346310445,0,0,50, United-States, <=50K
ZXR2179,314003.40702739335,0,0,48, United-States, <=50K
ZXR2180,475063.107930131,0,0,40, Portugal, >50K
ZXR2181,466524.2122893627,0,0,40, United-States, >50K
ZXR2182,360579.7791665802,0,0,40, United-States, <=50K
ZXR2183,272108.15923669375,0,0,5, United-States, <=50K
ZXR2184,463499.5669580802,0,0,40, United-States, <=50K
ZXR2185,417607.14404685376,0,0,4, United-States, <=50K
ZXR2186,327806.8200556028,0,0,55, United-States, <=50K
ZXR2187,227172.5240959284,0,0,35, Dominican-Republic, <=50K
ZXR2188,366068.90256722306,0,0,30, United-States, <=50K
ZXR2189,210062.66823184525,0,0,40, United-States, <=50K
ZXR2190,470870.7401966806,0,0,45, United-States, <=50K
ZXR2191,541406.0320924647,0,0,50, United-States, <=50K
ZXR2192,300396.75730475876,0,0,20, United-States, <=50K
ZXR2193,369389.62977555813,0,0,20, United-States, <=50K
ZXR2194,392774.01465635456,0,0,45, United-States, <=50K
ZXR2195,356100.62373940763,0,0,60, United-States, >50K
ZXR2196,313804.69425308396,0,1902,40, United-States, >50K
ZXR2197,283836.6814653439,0,0,40, Poland, <=50K
ZXR2198,313562.30478117237,0,0,20, United-States, <=50K
ZXR2199,308848.1466826734,0,0,50, United-States, <=50K
ZXR2200,291607.344703005,0,1380,40, Cuba, <=50K
ZXR2201,291578.6701385133,0,0,30, United-States, <=50K
ZXR2202,341793.61218715867,0,0,40, United-States, <=50K
ZXR2203,333052.81510518654,25236,0,65, United-States, >50K
ZXR2204,519946.8651681583,0,0,50, United-States, >50K
ZXR2205,417268.32475164096,0,0,40, Jamaica, <=50K
ZXR2206,408106.4456388438,0,0,40, United-States, <=50K
ZXR2207,384011.5366976338,0,0,35, United-States, <=50K
ZXR2208,358709.1802321723,0,0,25, United-States, <=50K
ZXR2209,276945.2215925269,0,0,40, United-States, <=50K
ZXR2210,410103.5984299374,0,0,40, United-States, <=50K
ZXR2211,278323.7587047758,0,0,40, ?, <=50K
ZXR2212,348116.6363771208,4386,0,40, United-States, <=50K
ZXR2213,445692.7436614882,0,0,35, Honduras, <=50K
ZXR2214,290203.7947991058,0,0,40, United-States, <=50K
ZXR2215,464877.74614354805,0,0,40, United-States, <=50K
ZXR2216,384575.6390487894,0,0,40, United-States, <=50K
ZXR2217,306683.76696771,0,0,15, United-States, <=50K
ZXR2218,226318.34757457193,0,0,45, United-States, >50K
ZXR2219,428520.6372128037,0,0,40, United-States, <=50K
ZXR2220,386215.59124457114,0,2051,60, United-States, <=50K
ZXR2221,147986.55739746868,4650,0,40, United-States, <=50K
ZXR2222,337864.5338919193,0,0,42, United-States, >50K
ZXR2223,370803.40758006665,7298,0,45, United-States, >50K
ZXR2224,408362.6897787093,0,0,40, ?, >50K
ZXR2225,472131.8396579537,0,0,40, United-States, <=50K
ZXR2226,468662.4401225088,0,0,20, United-States, <=50K
ZXR2227,294205.84446042,0,0,40, Mexico, <=50K
ZXR2228,370326.58282488765,9386,0,59, ?, >50K
ZXR2229,288570.39794332604,0,0,24, United-States, <=50K
ZXR2230,372180.10132846574,0,0,40, United-States, <=50K
ZXR2231,271030.73648137547,0,2377,45, United-States, <=50K
ZXR2232,368123.88364141487,0,0,15, United-States, <=50K
ZXR2233,266411.88459601265,0,0,40, United-States, <=50K
ZXR2234,495260.7342065018,2407,0,40, United-States, <=50K
ZXR2235,267984.49027244636,0,0,36, United-States, <=50K
ZXR2236,270936.56235810113,0,0,50, United-States, <=50K
ZXR2237,265207.8349514575,594,0,20, United-States, <=50K
ZXR2238,508456.343054055,0,0,40, United-States, >50K
ZXR2239,267779.7897812672,0,0,25, United-States, <=50K
ZXR2240,390215.42968540173,0,0,72, United-States, <=50K
ZXR2241,340199.00378454314,14084,0,50, United-States, >50K
ZXR2242,440759.2833243639,0,0,40, United-States, <=50K
ZXR2243,313483.6439364465,0,0,20, United-States, <=50K
ZXR2244,262728.15579055995,0,0,40, United-States, >50K
ZXR2245,269213.5394222519,7688,0,40, United-States, >50K
ZXR2246,466861.7402162446,0,0,40, United-States, <=50K
ZXR2247,371383.5150429695,0,0,40, Haiti, <=50K
ZXR2248,348940.2154243114,0,0,37, United-States, <=50K
ZXR2249,365831.2428153607,7688,0,40, United-States, >50K
ZXR2250,255021.36905994953,0,0,20, United-States, <=50K
ZXR2251,574510.5706491177,0,0,40, United-States, <=50K
ZXR2252,539393.2162885021,0,0,50, United-States, <=50K
ZXR2253,263707.46274434566,0,0,40, United-States, <=50K
ZXR2254,257935.22596829172,0,0,38, United-States, <=50K
ZXR2255,339362.0892265554,0,0,40, United-States, >50K
ZXR2256,404091.7153016191,0,0,45, United-States, <=50K
ZXR2257,401438.4447904719,0,0,40, United-States, >50K
ZXR2258,347163.7632947246,0,0,40, United-States, <=50K
ZXR2259,333737.8212042911,0,0,18, United-States, <=50K
ZXR2260,246661.76917701156,0,0,38, United-States, >50K
ZXR2261,427044.3787123696,0,0,40, Portugal, <=50K
ZXR2262,343229.9654266808,0,0,70, United-States, >50K
ZXR2263,514758.5126901051,0,0,55, United-States, >50K
ZXR2264,382064.17545953824,0,0,42, United-States, <=50K
ZXR2265,328148.2762816639,0,0,40, United-States, <=50K
ZXR2266,203907.7890281065,0,0,30, Germany, <=50K
ZXR2267,375974.79149092647,0,0,50, United-States, <=50K
ZXR2268,352255.839321009,0,0,40, United-States, <=50K
ZXR2269,639091.819216308,0,0,38, United-States, <=50K
ZXR2270,595356.9138783545,0,0,32, Guatemala, <=50K
ZXR2271,144621.38250226952,0,0,55, United-States, <=50K
ZXR2272,336023.26774319564,0,0,24, United-States, >50K
ZXR2273,332781.8669660065,0,0,38, United-States, <=50K
ZXR2274,259261.01564920048,0,0,56, United-States, <=50K
ZXR2275,472716.8251633679,0,0,40, United-States, <=50K
ZXR2276,425695.2199318535,0,0,40, ?, <=50K
ZXR2277,188026.95253820292,0,0,50, United-States, >50K
ZXR2278,343396.1144532303,0,0,40, United-States, <=50K
ZXR2279,364316.69919252384,0,0,40, ?, <=50K
ZXR2280,341765.90076673275,0,1669,42, United-States, <=50K
ZXR2281,377044.19567095453,0,0,50, United-States, >50K
ZXR2282,410992.33830736205,0,0,60, United-States, <=50K
ZXR2283,495025.87379341165,0,0,55, United-States, >50K
ZXR2284,404295.10044808674,0,0,38, United-States, <=50K
ZXR2285,417771.10809748515,0,2352,50, United-States, <=50K
ZXR2286,347899.399624897,0,0,30, United-States, <=50K
ZXR2287,357181.04705832753,0,0,16, United-States, <=50K
ZXR2288,439250.2658820406,1055,0,40, United-States, <=50K
ZXR2289,431962.36397712666,0,0,50, United-States, >50K
ZXR2290,219860.19527123956,0,0,40, United-States, <=50K
ZXR2291,392075.56292022404,0,0,33, United-States, <=50K
ZXR2292,403160.9459515793,2463,0,40, United-States, <=50K
ZXR2293,312230.12360679323,0,0,60, United-States, >50K
ZXR2294,321336.3600080702,0,0,20, United-States, <=50K
ZXR2295,372604.76808533573,0,0,40, United-States, <=50K
ZXR2296,387636.55631654355,0,0,40, United-States, <=50K
ZXR2297,326311.49928271025,0,0,35, United-States, >50K
ZXR2298,447783.89294267993,0,1902,40, England, >50K
ZXR2299,328829.61823413335,0,0,40, United-States, <=50K
ZXR2300,323724.6259250047,0,1721,30, United-States, <=50K
ZXR2301,243323.99341758827,0,0,20, United-States, <=50K
ZXR2302,352141.8851983511,0,0,38, United-States, <=50K
ZXR2303,429153.76436809904,0,0,20, United-States, <=50K
ZXR2304,492062.5060355609,5178,0,48, United-States, >50K
ZXR2305,496914.1255786545,0,0,40, United-States, <=50K
ZXR2306,383985.73707500624,3103,0,47, United-States, >50K
ZXR2307,383871.6752009108,0,0,40, United-States, >50K
ZXR2308,368403.1991812645,0,0,30, United-States, <=50K
ZXR2309,440357.51387851813,0,0,36, United-States, <=50K
ZXR2310,389209.349252011,0,0,40, United-States, <=50K
ZXR2311,275229.6217344995,0,0,45, United-States, <=50K
ZXR2312,504779.47443200205,0,0,40, United-States, <=50K
ZXR2313,337415.6818274326,0,0,20, United-States, <=50K
ZXR2314,402419.6604633298,0,0,75, Italy, <=50K
ZXR2315,338800.9985904238,0,0,60, United-States, <=50K
ZXR2316,357464.00950627826,0,0,50, United-States, >50K
ZXR2317,283746.93834351277,0,0,45, United-States, <=50K
ZXR2318,288336.9737780833,0,0,50, United-States, >50K
ZXR2319,265785.14841253567,0,0,40, United-States, <=50K
ZXR2320,247729.31275154327,0,0,46, United-States, <=50K
